Date,Open,High,Low,Close,Adj Close,Volume
2022-03-21,3.440000,3.460000,3.410000,3.440000,3.107141,7639400
2022-03-22,3.480000,3.520000,3.460000,3.470000,3.134238,5020300
2022-03-23,3.400000,3.440000,3.380000,3.400000,3.071011,3613000
2022-03-24,3.350000,3.400000,3.340000,3.370000,3.043914,4076300
2022-03-25,3.360000,3.390000,3.350000,3.390000,3.061979,3291000
2022-03-28,3.410000,3.420000,3.350000,3.400000,3.071011,5011100
2022-03-29,3.560000,3.580000,3.520000,3.560000,3.215529,6591000
2022-03-30,3.520000,3.520000,3.430000,3.470000,3.134238,4279600
2022-03-31,3.450000,3.460000,3.370000,3.380000,3.052946,4276000
2022-04-01,3.490000,3.510000,3.430000,3.480000,3.143270,5958900
2022-04-04,3.440000,3.500000,3.430000,3.490000,3.152303,3985400
2022-04-05,3.410000,3.440000,3.380000,3.390000,3.061979,3898700
2022-04-06,3.280000,3.330000,3.270000,3.310000,2.989720,4629700
2022-04-07,3.370000,3.380000,3.290000,3.350000,3.025849,4998500
2022-04-08,3.350000,3.390000,3.350000,3.370000,3.043914,3170600
2022-04-11,3.400000,3.430000,3.370000,3.380000,3.052946,6399600
2022-04-12,3.380000,3.400000,3.320000,3.350000,3.025849,4544400
2022-04-13,3.340000,3.400000,3.340000,3.390000,3.061979,3112100
2022-04-14,3.390000,3.410000,3.350000,3.390000,3.061979,4206300
2022-04-18,3.370000,3.430000,3.370000,3.400000,3.071011,2909100
2022-04-19,3.380000,3.440000,3.370000,3.430000,3.098108,4691400
2022-04-20,3.500000,3.520000,3.440000,3.460000,3.125206,5288100
2022-04-21,3.500000,3.520000,3.420000,3.420000,3.089076,4071800
2022-04-22,3.450000,3.460000,3.360000,3.370000,3.043914,6423200
2022-04-25,3.350000,3.350000,3.220000,3.330000,3.007784,10913700
2022-04-26,3.050000,3.060000,2.990000,3.030000,2.736813,12080100
2022-04-27,2.950000,3.010000,2.950000,2.960000,2.673586,7161500
2022-04-28,2.930000,2.930000,2.850000,2.910000,2.680033,6975700
2022-04-29,2.950000,2.970000,2.880000,2.880000,2.652404,6397800
2022-05-02,2.900000,2.900000,2.830000,2.870000,2.643194,6318500
2022-05-03,2.950000,2.990000,2.940000,2.960000,2.726082,6313500
2022-05-04,2.930000,3.030000,2.900000,3.030000,2.790550,5746700
2022-05-05,2.890000,2.910000,2.800000,2.820000,2.597145,9067000
2022-05-06,2.830000,2.840000,2.770000,2.790000,2.569516,9861900
2022-05-09,2.780000,2.790000,2.740000,2.750000,2.532677,10649800
2022-05-10,2.820000,2.830000,2.730000,2.770000,2.551097,10377900
2022-05-11,2.800000,2.850000,2.730000,2.750000,2.532677,6471300
2022-05-12,2.730000,2.770000,2.680000,2.720000,2.505048,8012300
2022-05-13,2.800000,2.860000,2.790000,2.840000,2.615565,5897700
2022-05-16,2.810000,2.830000,2.780000,2.830000,2.606355,4836400
2022-05-17,2.920000,2.940000,2.890000,2.930000,2.698452,5436400
2022-05-18,2.890000,2.910000,2.820000,2.840000,2.615565,4777900
2022-05-19,2.840000,2.900000,2.830000,2.890000,2.661613,6220400
2022-05-20,2.890000,2.910000,2.820000,2.860000,2.633984,4552900
2022-05-23,2.960000,3.030000,2.960000,3.020000,2.781340,6979900
2022-05-24,3.060000,3.120000,3.050000,3.110000,2.864228,8983700
2022-05-25,3.090000,3.150000,3.090000,3.140000,2.891857,4242300
2022-05-26,3.160000,3.210000,3.160000,3.170000,2.919486,5664300
2022-05-27,3.210000,3.240000,3.200000,3.230000,2.974745,3533500
2022-05-31,3.220000,3.230000,3.180000,3.210000,2.956325,5582600
2022-06-01,3.210000,3.220000,3.130000,3.160000,2.910276,5133700
2022-06-02,3.160000,3.200000,3.140000,3.200000,2.947115,4061300
2022-06-03,3.170000,3.180000,3.130000,3.160000,2.910276,3587600
2022-06-06,3.230000,3.240000,3.180000,3.210000,2.956325,4828800
2022-06-07,3.170000,3.210000,3.170000,3.210000,2.956325,3010600
2022-06-08,3.180000,3.200000,3.130000,3.150000,2.901067,4355600
2022-06-09,3.100000,3.110000,3.010000,3.010000,2.772130,4556500
2022-06-10,2.870000,2.890000,2.810000,2.830000,2.606355,6824800
2022-06-13,2.700000,2.750000,2.680000,2.720000,2.505048,9060000
2022-06-14,2.740000,2.750000,2.660000,2.700000,2.486629,8293500
2022-06-15,2.800000,2.840000,2.760000,2.810000,2.587935,7847800
2022-06-16,2.750000,2.790000,2.710000,2.750000,2.532677,9093600
2022-06-17,2.800000,2.830000,2.770000,2.820000,2.597145,34425400
2022-06-21,2.950000,2.960000,2.890000,2.900000,2.670823,6488500
2022-06-22,2.920000,2.970000,2.900000,2.920000,2.689243,9582600
2022-06-23,2.850000,2.860000,2.790000,2.860000,2.633984,7037900
2022-06-24,2.850000,2.920000,2.850000,2.910000,2.680033,5319000
2022-06-27,2.910000,2.930000,2.870000,2.910000,2.680033,4343000
2022-06-28,2.920000,2.950000,2.870000,2.880000,2.652404,6349800
2022-06-29,2.880000,2.880000,2.820000,2.850000,2.624774,5426900
2022-06-30,2.750000,2.830000,2.730000,2.800000,2.578726,4027600
2022-07-01,2.760000,2.830000,2.720000,2.820000,2.597145,4540800
2022-07-05,2.650000,2.700000,2.620000,2.700000,2.486629,6328600
2022-07-06,2.590000,2.610000,2.560000,2.610000,2.403741,8781200
2022-07-07,2.650000,2.680000,2.650000,2.660000,2.449790,4874000
2022-07-08,2.640000,2.670000,2.610000,2.660000,2.449790,3543200
2022-07-11,2.590000,2.600000,2.570000,2.580000,2.376112,5071900
2022-07-12,2.430000,2.490000,2.420000,2.430000,2.237966,17417300
2022-07-13,2.420000,2.450000,2.390000,2.430000,2.237966,10880100
2022-07-14,2.330000,2.340000,2.280000,2.310000,2.127449,12916700
2022-07-15,2.360000,2.400000,2.330000,2.340000,2.155078,31339800
2022-07-18,2.400000,2.440000,2.400000,2.400000,2.210336,10682600
2022-07-19,2.490000,2.560000,2.490000,2.540000,2.339273,6351500
2022-07-20,2.460000,2.490000,2.430000,2.440000,2.247175,8813100
2022-07-21,2.460000,2.490000,2.440000,2.480000,2.284014,3726400
2022-07-22,2.470000,2.480000,2.430000,2.450000,2.256385,4508700
2022-07-25,2.490000,2.510000,2.470000,2.480000,2.284014,6273500
2022-07-26,2.440000,2.460000,2.410000,2.440000,2.247175,5029200
2022-07-27,2.460000,2.520000,2.460000,2.520000,2.320853,3800500
2022-07-28,2.410000,2.470000,2.390000,2.450000,2.256385,6463300
2022-07-29,2.430000,2.470000,2.420000,2.470000,2.274804,4067100
2022-08-01,2.460000,2.470000,2.410000,2.440000,2.247175,5436100
2022-08-02,2.420000,2.420000,2.380000,2.380000,2.191917,6256900
2022-08-03,2.430000,2.470000,2.420000,2.470000,2.274804,4644500
2022-08-04,2.480000,2.500000,2.460000,2.480000,2.284014,4471900
2022-08-05,2.520000,2.540000,2.500000,2.520000,2.320853,3971800
2022-08-08,2.570000,2.590000,2.540000,2.540000,2.339273,4816200
2022-08-09,2.610000,2.620000,2.570000,2.580000,2.376112,5770200
2022-08-10,2.630000,2.670000,2.620000,2.660000,2.449790,4115600
2022-08-11,2.710000,2.710000,2.670000,2.680000,2.468209,2885100
2022-08-12,2.710000,2.720000,2.680000,2.710000,2.495838,2223200
2022-08-15,2.640000,2.680000,2.630000,2.670000,2.459000,3039100
2022-08-16,2.670000,2.690000,2.650000,2.690000,2.477419,3501600
2022-08-17,2.630000,2.660000,2.620000,2.640000,2.431370,2962500
2022-08-18,2.650000,2.650000,2.600000,2.630000,2.422161,3361900
2022-08-19,2.530000,2.530000,2.500000,2.520000,2.320853,3299100
2022-08-22,2.460000,2.480000,2.430000,2.470000,2.274804,6156300
2022-08-23,2.480000,2.500000,2.470000,2.480000,2.284014,4933800
2022-08-24,2.450000,2.490000,2.430000,2.470000,2.274804,6844600
2022-08-25,2.430000,2.460000,2.420000,2.460000,2.265595,4920700
2022-08-26,2.470000,2.470000,2.370000,2.370000,2.182707,6418000
2022-08-29,2.390000,2.430000,2.380000,2.430000,2.237966,7331500
2022-08-30,2.450000,2.470000,2.420000,2.460000,2.265595,5840200
2022-08-31,2.430000,2.450000,2.400000,2.410000,2.219546,4552400
2022-09-01,2.380000,2.380000,2.330000,2.380000,2.191917,11375100
2022-09-02,2.390000,2.430000,2.330000,2.350000,2.164288,9878200
2022-09-06,2.370000,2.390000,2.340000,2.370000,2.182707,5406700
2022-09-07,2.300000,2.400000,2.300000,2.380000,2.191917,9162000
2022-09-08,2.360000,2.450000,2.360000,2.430000,2.237966,11862100
2022-09-09,2.530000,2.550000,2.510000,2.550000,2.348483,4359400
2022-09-12,2.630000,2.670000,2.620000,2.640000,2.431370,4580600
2022-09-13,2.550000,2.580000,2.520000,2.540000,2.339273,6046800
2022-09-14,2.550000,2.570000,2.530000,2.550000,2.348483,3786100
2022-09-15,2.600000,2.670000,2.590000,2.630000,2.422161,4846200
2022-09-16,2.580000,2.630000,2.570000,2.630000,2.422161,3302000
2022-09-19,2.590000,2.650000,2.590000,2.620000,2.412951,2724700
2022-09-20,2.590000,2.610000,2.560000,2.580000,2.376112,4904400
2022-09-21,2.540000,2.560000,2.480000,2.500000,2.302434,3926900
2022-09-22,2.560000,2.570000,2.510000,2.520000,2.320853,4508000
2022-09-23,2.440000,2.450000,2.390000,2.420000,2.228756,5700700
2022-09-26,2.380000,2.410000,2.330000,2.340000,2.155078,7469700
2022-09-27,2.330000,2.350000,2.300000,2.310000,2.127449,10431700
2022-09-28,2.300000,2.370000,2.300000,2.360000,2.173497,6620800
2022-09-29,2.300000,2.330000,2.260000,2.310000,2.127449,5863600
2022-09-30,2.310000,2.360000,2.310000,2.320000,2.136658,7434400
2022-10-03,2.350000,2.440000,2.340000,2.420000,2.228756,5686200
2022-10-04,2.570000,2.640000,2.560000,2.640000,2.431370,8544700
2022-10-05,2.530000,2.550000,2.500000,2.530000,2.330063,3663100
2022-10-06,2.490000,2.510000,2.470000,2.480000,2.284014,3427000
2022-10-07,2.460000,2.460000,2.420000,2.450000,2.256385,2770900
2022-10-10,2.420000,2.440000,2.400000,2.420000,2.228756,4592500
2022-10-11,2.390000,2.410000,2.350000,2.370000,2.182707,5598400
2022-10-12,2.330000,2.360000,2.310000,2.340000,2.155078,4002600
2022-10-13,2.350000,2.480000,2.330000,2.460000,2.265595,7399400
2022-10-14,2.480000,2.510000,2.430000,2.430000,2.237966,5044300
2022-10-17,2.500000,2.540000,2.500000,2.510000,2.311644,4530400
2022-10-18,2.620000,2.630000,2.570000,2.600000,2.394531,5741500
2022-10-19,2.570000,2.590000,2.540000,2.560000,2.357692,3766700
2022-10-20,2.590000,2.630000,2.560000,2.580000,2.376112,4319000
2022-10-21,2.540000,2.630000,2.530000,2.620000,2.412951,3512500
2022-10-24,2.660000,2.700000,2.650000,2.680000,2.468209,4170700
2022-10-25,2.680000,2.740000,2.680000,2.740000,2.523468,4807300
2022-10-26,2.640000,2.700000,2.630000,2.690000,2.477419,8804500
2022-10-27,2.610000,2.640000,2.600000,2.610000,2.403741,4596700
2022-10-28,2.630000,2.700000,2.600000,2.680000,2.468209,6416700
2022-10-31,2.580000,2.620000,2.560000,2.610000,2.455040,4398600
2022-11-01,2.650000,2.670000,2.610000,2.640000,2.483259,6349600
2022-11-02,2.620000,2.640000,2.550000,2.580000,2.426821,5333900
2022-11-03,2.530000,2.540000,2.500000,2.530000,2.379790,5728600
2022-11-04,2.630000,2.690000,2.620000,2.690000,2.530291,4595100
2022-11-07,2.660000,2.680000,2.660000,2.670000,2.511478,2964900
2022-11-08,2.680000,2.690000,2.640000,2.670000,2.511478,6310800
2022-11-09,2.610000,2.640000,2.600000,2.610000,2.455040,2841900
2022-11-10,2.590000,2.630000,2.560000,2.610000,2.455040,6994100
2022-11-11,2.620000,2.660000,2.600000,2.650000,2.492666,4040900
2022-11-14,2.650000,2.680000,2.640000,2.650000,2.492666,3705100
2022-11-15,2.690000,2.720000,2.640000,2.680000,2.520884,5830700
2022-11-16,2.680000,2.710000,2.650000,2.660000,2.502072,4612200
2022-11-17,2.590000,2.640000,2.590000,2.640000,2.483259,2682500
2022-11-18,2.680000,2.700000,2.660000,2.680000,2.520884,2017900
2022-11-21,2.690000,2.760000,2.680000,2.750000,2.586728,4780200
2022-11-22,2.800000,2.850000,2.790000,2.850000,2.680791,5515900
2022-11-23,2.840000,2.870000,2.830000,2.850000,2.680791,2298900
2022-11-25,2.880000,2.930000,2.880000,2.920000,2.746635,2198600
2022-11-28,2.910000,2.920000,2.870000,2.870000,2.699604,3271500
2022-11-29,2.890000,2.940000,2.890000,2.910000,2.737229,3988000
2022-11-30,2.910000,2.970000,2.900000,2.960000,2.784260,4062500
2022-12-01,2.990000,2.990000,2.920000,2.940000,2.765448,3784400
2022-12-02,2.920000,2.960000,2.920000,2.950000,2.774854,2670400
2022-12-05,2.950000,2.980000,2.910000,2.910000,2.737229,3060700
2022-12-06,2.950000,2.970000,2.900000,2.930000,2.756042,4431600
2022-12-07,2.920000,2.940000,2.900000,2.930000,2.756042,3744900
2022-12-08,2.920000,2.930000,2.890000,2.910000,2.737229,2370700
2022-12-09,2.890000,2.930000,2.890000,2.910000,2.737229,2687700
2022-12-12,2.900000,2.920000,2.890000,2.910000,2.737229,2829200
2022-12-13,2.980000,3.000000,2.930000,2.950000,2.774854,5033400
2022-12-14,2.940000,2.940000,2.900000,2.910000,2.737229,4452600
2022-12-15,2.860000,2.870000,2.820000,2.830000,2.661978,5701500
2022-12-16,2.860000,2.890000,2.840000,2.870000,2.699604,4172900
2022-12-19,2.830000,2.870000,2.830000,2.840000,2.671385,3724500
2022-12-20,2.930000,2.980000,2.930000,2.950000,2.774854,7611800
2022-12-21,2.980000,3.020000,2.980000,3.000000,2.821885,5580400
2022-12-22,2.970000,2.980000,2.930000,2.960000,2.784260,2358400
2022-12-23,2.950000,2.950000,2.920000,2.940000,2.765448,3062500
2022-12-27,2.950000,2.980000,2.950000,2.950000,2.774854,2999400
2022-12-28,2.960000,2.980000,2.930000,2.930000,2.756042,1622600
2022-12-29,2.960000,2.990000,2.960000,2.980000,2.803073,2377600
2022-12-30,2.960000,2.990000,2.950000,2.950000,2.774854,3397200
2023-01-03,3.000000,3.020000,2.970000,3.000000,2.821885,4151600
2023-01-04,3.090000,3.130000,3.080000,3.120000,2.934761,4910100
2023-01-05,3.100000,3.120000,3.080000,3.110000,2.925354,3257500
2023-01-06,3.150000,3.220000,3.130000,3.200000,3.010011,4140100
2023-01-09,3.230000,3.240000,3.200000,3.210000,3.019417,3011400
2023-01-10,3.220000,3.250000,3.210000,3.240000,3.047636,2530900
2023-01-11,3.220000,3.250000,3.210000,3.220000,3.028824,2626700
2023-01-12,3.290000,3.320000,3.270000,3.310000,3.113480,3555300
2023-01-13,3.330000,3.390000,3.330000,3.370000,3.169918,3274400
2023-01-17,3.350000,3.370000,3.320000,3.330000,3.132293,6429300
2023-01-18,3.390000,3.390000,3.320000,3.330000,3.132293,6900800
2023-01-19,3.220000,3.290000,3.220000,3.290000,3.094667,5930800
2023-01-20,3.300000,3.350000,3.290000,3.350000,3.151105,2916100
2023-01-23,3.340000,3.350000,3.320000,3.350000,3.151105,2877600
2023-01-24,3.320000,3.360000,3.310000,3.330000,3.132293,3772900
2023-01-25,3.320000,3.360000,3.320000,3.340000,3.141699,4402800
2023-01-26,3.440000,3.450000,3.410000,3.450000,3.245168,5158700
2023-01-27,3.390000,3.430000,3.390000,3.410000,3.207543,3850300
2023-01-30,3.440000,3.460000,3.410000,3.410000,3.207543,4342000
2023-01-31,3.450000,3.460000,3.420000,3.450000,3.245168,3392500
2023-02-01,3.540000,3.550000,3.450000,3.510000,3.301606,7371900
2023-02-02,3.750000,3.760000,3.620000,3.730000,3.508544,9790700
2023-02-03,3.750000,3.780000,3.690000,3.710000,3.489732,8822700
2023-02-06,3.680000,3.690000,3.640000,3.650000,3.433294,4623700
2023-02-07,3.710000,3.750000,3.700000,3.750000,3.527357,4394200
2023-02-08,3.750000,3.770000,3.740000,3.740000,3.517951,5570900
2023-02-09,3.760000,3.790000,3.710000,3.730000,3.508544,3376000
2023-02-10,3.680000,3.680000,3.630000,3.650000,3.433294,4400200
2023-02-13,3.680000,3.710000,3.680000,3.700000,3.480325,2562400
2023-02-14,3.710000,3.760000,3.710000,3.750000,3.527357,2713400
2023-02-15,3.670000,3.710000,3.660000,3.710000,3.489732,3404400
2023-02-16,3.740000,3.770000,3.730000,3.750000,3.527357,2939900
2023-02-17,3.730000,3.760000,3.710000,3.740000,3.517951,3147900
2023-02-21,3.710000,3.770000,3.710000,3.710000,3.489732,4619500
2023-02-22,3.660000,3.670000,3.630000,3.650000,3.433294,4495400
2023-02-23,3.700000,3.720000,3.680000,3.700000,3.480325,2952700
2023-02-24,3.650000,3.690000,3.640000,3.670000,3.452106,10859500
2023-02-27,3.740000,3.770000,3.730000,3.750000,3.527357,3949400
2023-02-28,3.940000,3.950000,3.900000,3.910000,3.677857,8765300
2023-03-01,3.920000,3.950000,3.890000,3.910000,3.677857,5118100
2023-03-02,3.850000,3.880000,3.830000,3.870000,3.640232,4846500
2023-03-03,3.950000,4.020000,3.950000,4.010000,3.771920,7345000
2023-03-06,4.040000,4.090000,4.040000,4.060000,3.818951,7642600
2023-03-07,4.030000,4.030000,3.910000,3.920000,3.687263,5366400
2023-03-08,3.990000,4.030000,3.960000,3.980000,3.743701,2894900
2023-03-09,3.980000,3.980000,3.880000,3.890000,3.659045,6715200
2023-03-10,3.770000,3.820000,3.690000,3.730000,3.508544,9598000
2023-03-13,3.510000,3.600000,3.480000,3.530000,3.320418,12196500
2023-03-14,3.670000,3.690000,3.610000,3.630000,3.414481,8244000
2023-03-15,3.290000,3.440000,3.290000,3.420000,3.216949,13644800
2023-03-16,3.360000,3.530000,3.360000,3.520000,3.311012,7726300
2023-03-17,3.410000,3.410000,3.280000,3.290000,3.094667,8704600
2023-03-20,3.350000,3.460000,3.340000,3.400000,3.198137,12711700
2023-03-21,3.610000,3.640000,3.580000,3.590000,3.376856,6296600
2023-03-22,3.660000,3.680000,3.560000,3.560000,3.348637,6527500
2023-03-23,3.620000,3.640000,3.460000,3.490000,3.282793,6717300
2023-03-24,3.420000,3.460000,3.380000,3.450000,3.245168,8279600
2023-03-27,3.500000,3.560000,3.490000,3.530000,3.320418,5162800
2023-03-28,3.540000,3.600000,3.540000,3.570000,3.358043,3855100
2023-03-29,3.630000,3.660000,3.610000,3.660000,3.442700,3319000
2023-03-30,3.760000,3.770000,3.700000,3.710000,3.489732,3598300
2023-03-31,3.700000,3.710000,3.670000,3.690000,3.470919,2580000
2023-04-03,3.730000,3.750000,3.700000,3.730000,3.508544,3217800
2023-04-04,3.750000,3.770000,3.720000,3.750000,3.527357,5272300
2023-04-05,3.670000,3.710000,3.660000,3.710000,3.489732,4620700
2023-04-06,3.750000,3.820000,3.750000,3.800000,3.574388,3129700
2023-04-10,3.780000,3.810000,3.760000,3.810000,3.583794,1922500
2023-04-11,3.710000,3.740000,3.700000,3.730000,3.508544,4345700
2023-04-12,3.800000,3.820000,3.770000,3.790000,3.564982,4136700
2023-04-13,3.790000,3.830000,3.790000,3.830000,3.602607,1970900
2023-04-14,3.900000,3.930000,3.890000,3.920000,3.687263,2767000
2023-04-17,3.830000,3.880000,3.820000,3.880000,3.649638,3916100
2023-04-18,3.950000,3.960000,3.900000,3.920000,3.687263,3492400
2023-04-19,3.900000,3.950000,3.900000,3.940000,3.706076,4415600
2023-04-20,3.900000,3.920000,3.880000,3.890000,3.659045,2433200
2023-04-21,3.830000,3.870000,3.810000,3.850000,3.621419,2296900
2023-04-24,3.850000,3.890000,3.850000,3.860000,3.630826,2129300
2023-04-25,3.640000,3.650000,3.560000,3.570000,3.358043,6296600
2023-04-26,3.540000,3.610000,3.530000,3.560000,3.348637,3483300
2023-04-27,3.570000,3.610000,3.560000,3.610000,3.456843,3367300
2023-04-28,3.430000,3.490000,3.420000,3.470000,3.322783,3075200
2023-05-01,3.470000,3.520000,3.460000,3.470000,3.322783,2362200
2023-05-02,3.470000,3.480000,3.370000,3.380000,3.236601,5244400
2023-05-03,3.400000,3.450000,3.390000,3.410000,3.265328,3624200
2023-05-04,3.360000,3.390000,3.310000,3.350000,3.207874,7409500
2023-05-05,3.410000,3.470000,3.410000,3.450000,3.303632,2978600
2023-05-08,3.490000,3.500000,3.460000,3.480000,3.332359,3812500
2023-05-09,3.430000,3.480000,3.420000,3.480000,3.332359,3106800
2023-05-10,3.460000,3.470000,3.400000,3.430000,3.284480,2574800
2023-05-11,3.350000,3.400000,3.340000,3.400000,3.255753,2116200
2023-05-12,3.410000,3.420000,3.360000,3.380000,3.236601,2286000
2023-05-15,3.360000,3.410000,3.360000,3.400000,3.255753,3025000
2023-05-16,3.400000,3.410000,3.360000,3.370000,3.227025,2488800
2023-05-17,3.380000,3.440000,3.370000,3.420000,3.274904,3165500
2023-05-18,3.420000,3.420000,3.380000,3.420000,3.274904,1874900
2023-05-19,3.450000,3.470000,3.400000,3.420000,3.274904,3322300
2023-05-22,3.450000,3.470000,3.440000,3.470000,3.322783,2322500
2023-05-23,3.440000,3.460000,3.420000,3.430000,3.284480,3222300
2023-05-24,3.380000,3.380000,3.330000,3.330000,3.188722,2844100
2023-05-25,3.340000,3.370000,3.340000,3.350000,3.207874,2448900
2023-05-26,3.340000,3.400000,3.340000,3.400000,3.255753,1885300
2023-05-30,3.310000,3.330000,3.280000,3.290000,3.150419,2692400
2023-05-31,3.270000,3.270000,3.200000,3.210000,3.073814,2813600
2023-06-01,3.270000,3.330000,3.270000,3.300000,3.159995,2431100
2023-06-02,3.380000,3.430000,3.380000,3.420000,3.274904,3071400
2023-06-05,3.400000,3.410000,3.360000,3.400000,3.255753,3073300
2023-06-06,3.350000,3.450000,3.340000,3.440000,3.294056,3227300
2023-06-07,3.410000,3.440000,3.400000,3.440000,3.294056,2594800
2023-06-08,3.450000,3.480000,3.420000,3.480000,3.332359,2930700
2023-06-09,3.420000,3.430000,3.410000,3.430000,3.284480,1459900
2023-06-12,3.410000,3.440000,3.400000,3.420000,3.274904,3998700
2023-06-13,3.410000,3.450000,3.400000,3.450000,3.303632,2327300
2023-06-14,3.490000,3.530000,3.460000,3.490000,3.341934,3213100
2023-06-15,3.460000,3.510000,3.450000,3.500000,3.351510,2573500
2023-06-16,3.490000,3.540000,3.470000,3.490000,3.341934,7201900
2023-06-20,3.480000,3.480000,3.450000,3.460000,3.313207,1837000
2023-06-21,3.490000,3.520000,3.480000,3.480000,3.332359,2952000
2023-06-22,3.440000,3.460000,3.430000,3.430000,3.284480,1558600
2023-06-23,3.320000,3.350000,3.320000,3.320000,3.179147,2193000
2023-06-26,3.340000,3.370000,3.330000,3.330000,3.188722,2575600
2023-06-27,3.440000,3.500000,3.420000,3.500000,3.351510,3170400
2023-06-28,3.560000,3.610000,3.550000,3.600000,3.447267,4129200
2023-06-29,3.570000,3.650000,3.570000,3.650000,3.495146,1843900
2023-06-30,3.720000,3.730000,3.680000,3.710000,3.552601,2798300
2023-07-03,3.720000,3.750000,3.710000,3.750000,3.590904,1349400
2023-07-05,3.650000,3.650000,3.610000,3.630000,3.475995,2068100
2023-07-06,3.560000,3.560000,3.490000,3.530000,3.380237,2903800
2023-07-07,3.550000,3.610000,3.540000,3.580000,3.428116,3244900
2023-07-10,3.580000,3.610000,3.580000,3.590000,3.437692,1613600
2023-07-11,3.660000,3.680000,3.640000,3.670000,3.514298,2228500
2023-07-12,3.770000,3.860000,3.760000,3.840000,3.677085,5677700
2023-07-13,3.880000,3.920000,3.880000,3.900000,3.734540,3203700
2023-07-14,3.900000,3.920000,3.840000,3.840000,3.677085,1871300
2023-07-17,3.850000,3.870000,3.840000,3.850000,3.686661,1658400
2023-07-18,3.860000,3.940000,3.860000,3.930000,3.763267,2079100
2023-07-19,3.890000,3.900000,3.870000,3.900000,3.734540,1550100
2023-07-20,3.910000,3.930000,3.890000,3.900000,3.734540,2228100
2023-07-21,3.900000,3.910000,3.880000,3.900000,3.734540,1295900
2023-07-24,3.850000,3.890000,3.840000,3.860000,3.696237,2115300
2023-07-25,3.890000,3.900000,3.860000,3.870000,3.705812,2229600
2023-07-26,3.990000,4.070000,3.970000,4.060000,3.887751,10323700
2023-07-27,4.070000,4.090000,4.000000,4.010000,3.839873,6828300
2023-07-28,4.040000,4.050000,4.010000,4.040000,3.868600,3719300
2023-07-31,4.040000,4.070000,4.000000,4.030000,3.859025,4484200
2023-08-01,3.960000,3.970000,3.890000,3.910000,3.744116,7924900
2023-08-02,3.840000,3.850000,3.790000,3.800000,3.638782,3634700
2023-08-03,3.870000,3.900000,3.850000,3.880000,3.715388,2516600
2023-08-04,3.910000,3.950000,3.900000,3.910000,3.744116,2504900
2023-08-07,3.940000,3.970000,3.930000,3.950000,3.782418,1646000
2023-08-08,3.810000,3.870000,3.780000,3.860000,3.696237,3591200
2023-08-09,3.850000,3.900000,3.850000,3.860000,3.696237,2107300
2023-08-10,3.960000,4.010000,3.950000,3.960000,3.791994,3824000
2023-08-11,3.920000,3.930000,3.900000,3.920000,3.753691,2490100
2023-08-14,3.860000,3.900000,3.860000,3.880000,3.715388,1571600
2023-08-15,3.890000,3.890000,3.820000,3.840000,3.677085,1951700
2023-08-16,3.850000,3.880000,3.810000,3.820000,3.657934,2932300
2023-08-17,3.830000,3.850000,3.790000,3.810000,3.648358,3373000
2023-08-18,3.790000,3.830000,3.790000,3.820000,3.657934,4778000
2023-08-21,3.850000,3.870000,3.820000,3.870000,3.705812,2031600
2023-08-22,3.870000,3.880000,3.780000,3.800000,3.638782,5345200
2023-08-23,3.800000,3.820000,3.790000,3.820000,3.657934,1484900
2023-08-24,3.800000,3.830000,3.770000,3.780000,3.619631,1665500
2023-08-25,3.820000,3.830000,3.770000,3.800000,3.638782,2366900
2023-08-28,3.850000,3.920000,3.850000,3.900000,3.734540,1790700
2023-08-29,3.880000,3.940000,3.870000,3.940000,3.772843,2562600
2023-08-30,3.930000,3.970000,3.910000,3.910000,3.744116,1638300
2023-08-31,3.900000,3.920000,3.840000,3.870000,3.705812,3421500
2023-09-01,3.810000,3.830000,3.740000,3.750000,3.590904,3883200
2023-09-05,3.740000,3.760000,3.700000,3.700000,3.543025,1859300
2023-09-06,3.610000,3.640000,3.590000,3.610000,3.456843,4929800
2023-09-07,3.580000,3.610000,3.560000,3.560000,3.408964,2362800
2023-09-08,3.580000,3.620000,3.570000,3.600000,3.447267,2804500
2023-09-11,3.640000,3.670000,3.640000,3.650000,3.495146,2470200
2023-09-12,3.640000,3.690000,3.630000,3.670000,3.514298,2404400
2023-09-13,3.690000,3.710000,3.650000,3.650000,3.495146,1564800
2023-09-14,3.710000,3.740000,3.710000,3.730000,3.571752,1436100
2023-09-15,3.670000,3.700000,3.670000,3.670000,3.514298,1916200
2023-09-18,3.670000,3.680000,3.620000,3.640000,3.485570,2511400
2023-09-19,3.660000,3.690000,3.650000,3.680000,3.523874,1933400
2023-09-20,3.730000,3.760000,3.700000,3.710000,3.552601,2590300
2023-09-21,3.650000,3.710000,3.650000,3.670000,3.514298,1984800
2023-09-22,3.700000,3.710000,3.640000,3.660000,3.504722,2095300
2023-09-25,3.630000,3.640000,3.590000,3.630000,3.475995,2514200
2023-09-26,3.580000,3.620000,3.570000,3.580000,3.428116,3137100
2023-09-27,3.650000,3.650000,3.600000,3.630000,3.475995,3930500
2023-09-28,3.750000,3.820000,3.750000,3.790000,3.629206,9387000
2023-09-29,3.820000,3.830000,3.750000,3.760000,3.600479,3795000
2023-10-02,3.780000,3.790000,3.680000,3.690000,3.533449,4754200
2023-10-03,3.710000,3.710000,3.650000,3.660000,3.504722,11022000
2023-10-04,3.670000,3.690000,3.630000,3.690000,3.533449,5653000
